atlas	id	poblacion	latitud	longitud	provincia	CCAA
ALCYL	SO302	Burgo de Osma	41.586667	-3.067222	Soria	Castilla León
ALCYL	SO303	Castillejo de Robledo	41.56111	-3.494669	Soria	Castilla León
ALCYL	SO400	Soria	41.7636	-2.464921	Soria	Castilla León
ALCYL	SO401	Castejón del Campo	41.690556	-2.145278	Soria	Castilla León
ALCYL	SO402	Borobia	41.664722	-1.896667	Soria	Castilla León
ALCYL	SO403	Tardelcuende	41.593611	-2.644444	Soria	Castilla León
ALCYL	SO404	Serón de Nágima	41.495556	-2.201389	Soria	Castilla León
ALCYL	SO405	Almazán	41.48592	-2.533437	Soria	Castilla León
ALCYL	SO500	Ciruela	41.442222	-2.819444	Soria	Castilla León
ALCYL	SO501	Liceras	41.37885	-3.243724	Soria	Castilla León
ALCYL	SO502	Torrevicente	41.335278	-2.941389	Soria	Castilla León
ALCYL	SO600	Cihuela	41.40725	-1.99981	Soria	Castilla León
ALCYL	SO601	Chércoles	41.371111	-2.3	Soria	Castilla León
ALCYL	SO602	Torremediana	41.374716	-2.674888	Soria	Castilla León
ALCYL	SO603	Baraona	41.295278	-2.657222	Soria	Castilla León
ALCYL	SO604	Almaluez	41.28933	-2.26941	Soria	Castilla León
ALCYL	SO605	Medinaceli	41.17257	-2.433086	Soria	Castilla León
ALCYL	SO606	Iruecha	41.108611	-2.091944	Soria	Castilla León
ALCYL	VA100	Santervás de Campos	42.21807	-5.101006	Valladolid	Castilla León
ALCYL	VA101	Castrobol	42.131812	-5.2744891	Valladolid	Castilla León
ALCYL	VA102	Gatón de Campos	42.04918	-4.980626	Valladolid	Castilla León
ALCYL	VA103	Villafrechós	41.89216	-5.218182	Valladolid	Castilla León
ALCYL	VA300	Villalba de Alcores	41.863333	-4.859167	Valladolid	Castilla León
ALCYL	VA301	Peñaflor de Hornija	41.71133	-4.982425	Valladolid	Castilla León
ALCYL	VA302	Valladolid	41.65295	-4.728388	Valladolid	Castilla León
ALCYL	VA303	Mota del Marqués	41.63143	-5.175766	Valladolid	Castilla León
ALCYL	VA304	San Román de Hornija	41.48179	-5.282981	Valladolid	Castilla León
ALCYL	VA400	Valoria la Buena	41.79931	-4.53069	Valladolid	Castilla León
ALCYL	VA401	Fombellida	41.7668	-4.184987	Valladolid	Castilla León
ALCYL	VA402	Castrillo-Tejeriego	41.703056	-4.371111	Valladolid	Castilla León
ALCYL	VA403	Castrillo de Duero	41.57559	-4.014312	Valladolid	Castilla León
ALCYL	VA404	Cogeces del Montes	41.511111	-4.316111	Valladolid	Castilla León
ALCYL	VA500	Serrada	41.4593	-4.861142	Valladolid	Castilla León
ALCYL	VA501	Nava del Rey	41.33257	-5.079111	Valladolid	Castilla León
ALCYL	VA600	Ataquines	41.18281	-4.802578	Valladolid	Castilla León
ALCYL	ZA100	San Martín de Castañeda	42.135278	-6.720278	Zamora	Castilla León
ALCYL	ZA101	Espadañedo	42.11662	-6.394867	Zamora	Castilla León
ALCYL	ZA102	Porto	42.16727	-6.899445	Zamora	Castilla León
ALCYL	ZA103	Hermisende	41.96882	-6.896557	Zamora	Castilla León
ALCYL	ZA104	Folgoso de Carballeda	41.957694	-6.435361	Zamora	Castilla León
ALCYL	ZA200	Brime de Sog	42.06126	-6.047415	Zamora	Castilla León
ALCYL	ZA201	Villabrázaro	42.05366	-5.727928	Zamora	Castilla León
ALCYL	ZA202	Cerecinos de Campos	41.90046	-5.486743	Zamora	Castilla León
ALCYL	ZA300	Serracín de Aliste	41.8441	-6.1902	Zamora	Castilla León
ALCYL	ZA301	San Martín del Pedroso	41.730197	-6.554933	Zamora	Castilla León
ALCYL	ZA302	Ceadea	41.691067	-6.277439	Zamora	Castilla León
ALCYL	ZA400	Belver de los Montes	41.72264	-5.450851	Zamora	Castilla León
ALCYL	ZA401	Pozuelo de Tábara	41.78445	-5.896112	Zamora	Castilla León
ALCYL	ZA402	Andavías	41.59714	-5.861349	Zamora	Castilla León
ALCYL	ZA403	Matilla la Seca	41.57957	-5.500398	Zamora	Castilla León
ALCYL	ZA404	Villardiegua de la Ribera	41.53771	-6.178452	Zamora	Castilla León
ALCYL	ZA405	Zamora	41.50368	-5.743778	Zamora	Castilla León
ALCYL	ZA500	Fermoselle	41.31866	-6.39788	Zamora	Castilla León
ALCYL	ZA600	Venialbo	41.38918	-5.536571	Zamora	Castilla León
ALCYL	ZA601	Torrefrades	41.346589	-6.054603	Zamora	Castilla León
ALCYL	ZA602	Vadillo de la Guareña	41.28332	-5.354189	Zamora	Castilla León
ALCYL	ZA603	El Cubo de la Tierra del Vino	41.255	-5.710833	Zamora	Castilla León
ALEA	AL100	Lúcar	37.40081642	-2.42494356	Almería	Andalucía
ALEA	AL200	Topares	37.861389	-2.229444	Almería	Andalucía
ALEA	AL201	Vélez-Rubio	37.64799415	-2.07415558	Almería	Andalucía
ALEA	AL202	El Contador	37.589901	-2.363035	Almería	Andalucía
ALEA	AL203	Oria	37.48360163	-2.29602131	Almería	Andalucía
ALEA	AL204	La Perulera	37.4391173	-2.1594026	Almería	Andalucía
ALEA	AL205	Pulpí	37.41211031	-1.745159	Almería	Andalucía
ALEA	AL300	Alcóntar	37.33611796	-2.59756879	Almería	Andalucía
ALEA	AL301	Bacares	37.26120059	-2.45318749	Almería	Andalucía
ALEA	AL302	Gérgal	37.12083904	-2.53905331	Almería	Andalucía
ALEA	AL303	Abla	37.1412099	-2.77953953	Almería	Andalucía
ALEA	AL400	Cantoria	37.35219371	-2.19324978	Almería	Andalucía
ALEA	AL401	Tahal	37.22770702	-2.28473564	Almería	Andalucía
ALEA	AL402	Vera	37.24675325	-1.86877507	Almería	Andalucía
ALEA	AL403	Lubrín	37.21648353	-2.06592032	Almería	Andalucía
ALEA	AL404	Palomares	37.2393182	-1.8178814	Almería	Andalucía
ALEA	AL405	Gafarillos	37.0571045	-2.0226213	Almería	Andalucía
ALEA	AL500	Tabernas	37.04984427	-2.39150625	Almería	Andalucía
ALEA	AL501	Alboloduy	37.03339629	-2.62168571	Almería	Andalucía
ALEA	AL502	Ohanes	37.03829786	-2.74552024	Almería	Andalucía
ALEA	AL503	Paterna del Río	37.02162718	-2.95313089	Almería	Andalucía
ALEA	AL504	Alcolea	36.97361957	-2.96066637	Almería	Andalucía
ALEA	AL505	Benahadux	36.925792	-2.455766	Almería	Andalucía
ALEA	AL506	Felix	36.8695477	-2.6594144	Almería	Andalucía
ALEA	AL507	Berja	36.84732147	-2.94948207	Almería	Andalucía
ALEA	AL508	Almería	36.83892362	-2.46413188	Almería	Andalucía
ALEA	AL509	Belarma	36.7312507	-2.89296	Almería	Andalucía
ALEA	AL600	Carboneras	36.99742391	-1.89349648	Almería	Andalucía
ALEA	AL601	Níjar	36.96577831	-2.206606998	Almería	Andalucía
ALEA	AL602	San José	36.7599157	-2.11569	Almería	Andalucía
ALEA	CA100	Trebujena	36.86924138	-6.17660584	Cádiz	Andalucía
ALEA	CA101	Chipiona	36.73790677	-6.44220215	Cádiz	Andalucía
ALEA	CA102	Jerez de la Frontera	36.70212746	-6.1287534	Cádiz	Andalucía
ALEA	CA200	Puerto Serrano	36.92280153	-5.54691548	Cádiz	Andalucía
ALEA	CA201	Prado del Rey	36.78745433	-5.55753213	Cádiz	Andalucía
ALEA	CA202	Setenil de las Bogedas	36.8629293	-5.1811477	Cádiz	Andalucía
ALEA	CA203	Arcos de la Frontera	36.74821011	-5.80640518	Cádiz	Andalucía
ALEA	CA204	Benaocaz	36.70017696	-5.42145094	Cádiz	Andalucía
ALEA	CA205	Algar	36.65594556	-5.65719916	Cádiz	Andalucía
ALEA	CA300	Cádiz	36.52171152	-6.28414575	Cádiz	Andalucía
ALEA	CA301	Paterna de Rivera	36.52313758	-5.86591723	Cádiz	Andalucía
ALEA	CA302	Benalup de Sidonia	36.3456961	-5.8316362	Cádiz	Andalucía
ALEA	CA400	Jimena de la Frontera	36.43225697	-5.45548727	Cádiz	Andalucía
ALEA	CA500	Vejer de la Frontera	36.2529047	-5.97136125	Cádiz	Andalucía
ALEA	CA600	Castellar de la Frontera	36.2864973	-5.4215008	Cádiz	Andalucía
ALEA	CA601	Facinas	36.1437034	-5.7058326	Cádiz	Andalucía
ALEA	CA602	Algeciras	36.13137811	-5.44774178	Cádiz	Andalucía
ALEA	CO100	Santa Eufemia	38.5962425	-4.9055393	Córdoba	Andalucía
ALEA	CO101	Valsequillo	38.4076354	-5.3538371	Córdoba	Andalucía
ALEA	CO102	Villanueva del Duque	38.3944641	-5.0029562	Córdoba	Andalucía
ALEA	CO103	Cuenca	38.3224716	-5.5605033	Córdoba	Andalucía
ALEA	CO104	Belmez	38.2709438	-5.2130372	Córdoba	Andalucía
ALEA	CO200	Torrecampo	38.4737654	-4.6808144	Córdoba	Andalucía
ALEA	CO201	Conquista	38.4087126	-4.5036458	Córdoba	Andalucía
ALEA	CO202	Villanueva de Córdoba	38.3215304	-4.6314147	Córdoba	Andalucía
ALEA	CO300	Villaharta	38.138414	-4.904978	Córdoba	Andalucía
ALEA	CO301	Almodóvar del Río	37.8136492	-5.0223202	Córdoba	Andalucía
ALEA	CO302	Palma del Río	37.7019376	-5.2872707	Córdoba	Andalucía
ALEA	CO400	Venta del Charco	38.204395	-4.2807671	Córdoba	Andalucía
ALEA	CO401	Montoro	38.0194336	-4.3908233	Córdoba	Andalucía
ALEA	CO402	Córdoba	37.8915392	-4.8195905	Córdoba	Andalucía
ALEA	CO403	Cañete de las Torres	37.8671217	-4.3233462	Córdoba	Andalucía
ALEA	CO600	Espejo	37.6802424	-4.5583013	Córdoba	Andalucía
ALEA	CO601	San Sebastián de los Ballesteros	37.6534129	-4.8255008	Córdoba	Andalucía
ALEA	CO602	Baena	37.6175142	-4.3268359	Córdoba	Andalucía
ALEA	CO603	Montalbán de Córdoba	37.5795267	-4.7534767	Córdoba	Andalucía
ALEA	CO604	Nueva Carteya	37.5850945	-4.4731633	Córdoba	Andalucía
ALEA	CO605	Castil de Campos	37.4911624	-4.1455658	Córdoba	Andalucía
ALEA	CO606	Monturque	37.4714161	-4.583608	Córdoba	Andalucía
ALEA	CO607	Lucena	37.4148913	-4.4965363	Córdoba	Andalucía
ALEA	CO608	Jauja	37.3031314	-4.6577889	Córdoba	Andalucía
ALEA	CO609	Iznájar	37.257224	-4.3115896	Córdoba	Andalucía
ALEA	GR200	Puebla de don Fadrique	37.9580728	-2.4443462	Granada	Andalucía
ALEA	GR201	Huéscar	37.80977052	-2.54009537	Granada	Andalucía
ALEA	GR202	Castril de la Peña	37.7956879	-2.7828548	Granada	Andalucía
ALEA	GR203	Galera	37.7433215	-2.55073185	Granada	Andalucía
ALEA	GR300	Montejícar	37.57189363	-3.50494602	Granada	Andalucía
ALEA	GR301	Colomera	37.3742622	-3.71436522	Granada	Andalucía
ALEA	GR302	Iznalloz	37.39201995	-3.53095401	Granada	Andalucía
ALEA	GR303	Algarinejo	37.3259887	-4.1571535	Granada	Andalucía
ALEA	GR304	Diezma	37.32111088	-3.33182232	Granada	Andalucía
ALEA	GR305	Caparacena	37.2656799	-3.7151531	Granada	Andalucía
ALEA	GR306	Brácana	37.2275285	-3.9504312	Granada	Andalucía
ALEA	GR307	Quéntar	37.1932528	-3.4692589	Granada	Andalucía
ALEA	GR308	Belicena	37.1717011	-3.7006908	Granada	Andalucía
ALEA	GR309	Granada	37.17641932	-3.60001883	Granada	Andalucía
ALEA	GR400	Cúllar-Baza	37.5832226	-2.8641001	Granada	Andalucía
ALEA	GR401	Dehesas de Guadix	37.5910137	-3.10106009	Granada	Andalucía
ALEA	GR403	Pedro Martínez	37.50277869	-3.23123516	Granada	Andalucía
ALEA	GR404	Caniles	37.43694658	-2.72312271	Granada	Andalucía
ALEA	GR405	Gor	37.36926976	-2.9694879	Granada	Andalucía
ALEA	GR406	Guadix	37.30161072	-3.13638082	Granada	Andalucía
ALEA	GR407	Charches	37.2946519	-2.9603917	Granada	Andalucía
ALEA	GR408	Lugros	37.23019882	-3.2407447	Granada	Andalucía
ALEA	GR409	Ferreira	37.17247581	-3.03620132	Granada	Andalucía
ALEA	GR410	Lanteira	37.16839067	-3.13795796	Granada	Andalucía
ALEA	GR500	Salar de Loja	37.1503106	-4.1366296	Granada	Andalucía
ALEA	GR501	Monachil	37.13135337	-3.53893588	Granada	Andalucía
ALEA	GR502	Chimeneas	37.13262106	-3.8211484	Granada	Andalucía
ALEA	GR503	Escúzar	37.06231421	-3.76129307	Granada	Andalucía
ALEA	GR504	El Padul	37.0236311	-3.6354336	Granada	Andalucía
ALEA	GR505	Capileira	36.96126531	-3.35991264	Granada	Andalucía
ALEA	GR506	Pórtugos	36.94150881	-3.31105821	Granada	Andalucía
ALEA	GR507	Ventas de Zafarraya	36.9561658	-4.1288876	Granada	Andalucía
ALEA	GR508	Jayena	36.94763567	-3.82352623	Granada	Andalucía
ALEA	GR509	Albuñuelas	36.92926956	-3.62953573	Granada	Andalucía
ALEA	GR510	Órgiva	36.90119925	-3.42391088	Granada	Andalucía
ALEA	GR511	Alcázar	36.8498262	-3.3419753	Granada	Andalucía
ALEA	GR512	Guájar-Faragüit	36.8413692	-3.5876158	Granada	Andalucía
ALEA	GR513	Lújar	36.78759064	-3.40318791	Granada	Andalucía
ALEA	GR514	Almuñécar	36.740314	-3.698466	Granada	Andalucía
ALEA	GR515	Gualchos	36.74323519	-3.39076872	Granada	Andalucía
ALEA	GR600	Mairena	37.0040834	-3.0463034	Granada	Andalucía
ALEA	GR601	Trevélez	37.00057381	-3.2651633	Granada	Andalucía
ALEA	GR602	Bérchules del Río	36.9761075	-3.1960582	Granada	Andalucía
ALEA	GR603	Murtas	36.88713958	-3.10838867	Granada	Andalucía
ALEA	GR604	Albuñol	36.79129267	-3.20167375	Granada	Andalucía
ALEA	H100	Encinasola	38.13527618	-6.87243524	Huelva	Andalucía
ALEA	H101	Rosal de la Frontera	37.96758007	-7.22038214	Huelva	Andalucía
ALEA	H102	Aroche	37.94521471	-6.95381063	Huelva	Andalucía
ALEA	H200	Cumbres de San Bartolomé	38.07699788	-6.74345244	Huelva	Andalucía
ALEA	H201	Arroyomolinos de León	38.02628837	-6.42109767	Huelva	Andalucía
ALEA	H202	Aracena	37.8894945	-6.56158282	Huelva	Andalucía
ALEA	H203	Santa Olalla del Cala	37.90505707	-6.23468816	Huelva	Andalucía
ALEA	H204	Almonaster la Real	37.872631	-6.7872	Huelva	Andalucía
ALEA	H300	Cabezas Rubias	37.72645716	-7.08598329	Huelva	Andalucía
ALEA	H301	Calañas	37.65467658	-6.8787582	Huelva	Andalucía
ALEA	H302	Puebla de Guzmán	37.6124301	-7.2571935	Huelva	Andalucía
ALEA	H303	Sanlúcar de Guadiana	37.47240145	-7.4667592	Huelva	Andalucía
ALEA	H400	Higuera de la Sierra	37.83845193	-6.4475541	Huelva	Andalucía
ALEA	H401	Campofrío	37.76763727	-6.5728713	Huelva	Andalucía
ALEA	H402	Berrocal	37.60903715	-6.54229268	Huelva	Andalucía
ALEA	H500	San Bartolomé de la Torre	37.44639689	-7.1067949	Huelva	Andalucía
ALEA	H501	San Silvestre de Guzmán	37.38864426	-7.35019368	Huelva	Andalucía
ALEA	H502	Moguer	37.27471025	-6.83691754	Huelva	Andalucía
ALEA	H503	Huelva	37.26004113	-6.95040588	Huelva	Andalucía
ALEA	H504	Ayamonte	37.22437276	-7.40543973	Huelva	Andalucía
ALEA	H600	Beas	37.42630834	-6.79288327	Huelva	Andalucía
ALEA	H601	Paterna del Campo	37.42110994	-6.40156272	Huelva	Andalucía
ALEA	H602	Niebla	37.36154941	-6.67961259	Huelva	Andalucía
ALEA	H603	Bollullos Par del Condado	37.33626979	-6.53535271	Huelva	Andalucía
ALEA	J100	Aldeaquemada	38.41203515	-3.37167309	Jaén	Andalucía
ALEA	J101	Santa Elena	38.33835156	-3.53912249	Jaén	Andalucía
ALEA	J102	La Isabela	38.2411409	-3.5812975	Jaén	Andalucía
ALEA	J103	Baños de la Encina	38.17119919	-3.77426239	Jaén	Andalucía
ALEA	J200	Villarrodrigo	38.4874995	-2.6384932	Jaén	Andalucía
ALEA	J201	Orcera	38.31772994	-2.65920392	Jaén	Andalucía
ALEA	J202	Beas de Segura	38.2506588	-2.88730567	Jaén	Andalucía
ALEA	J203	Santiesteban del Puerto	38.2503587	-3.2133214	Jaén	Andalucía
ALEA	J204	Villacarrillo	38.10893521	-3.08623926	Jaén	Andalucía
ALEA	J205	Sabiote	38.06925563	-3.30737858	Jaén	Andalucía
ALEA	J300	Canena	38.04885135	-3.48147823	Jaén	Andalucía
ALEA	J301	Jabalquinto	38.01947513	-3.72456521	Jaén	Andalucía
ALEA	J302	Cazalilla	37.9844142	-3.8833727	Jaén	Andalucía
ALEA	J303	Arjonilla	37.9742431	-4.10757675	Jaén	Andalucía
ALEA	J304	Torrequebradilla	37.9841708	-3.88204485	Jaén	Andalucía
ALEA	J305	Fuerte del Rey	37.8739655	-3.88436808	Jaén	Andalucía
ALEA	J306	Porcuna	37.86967238	-4.1843202	Jaén	Andalucía
ALEA	J307	Torres	37.7863017	-3.51098941	Jaén	Andalucía
ALEA	J308	Jaén	37.7651913	-3.7903594	Jaén	Andalucía
ALEA	J309	Santiago de Calatrava	37.7542627	-4.1738835	Jaén	Andalucía
ALEA	J400	Santiago de la Espada	38.1116303	-2.5563255	Jaén	Andalucía
ALEA	J401	La Iruela	37.91985553	-2.99514476	Jaén	Andalucía
ALEA	J402	Peal de Becerro	37.91218339	-3.12686117	Jaén	Andalucía
ALEA	J403	Jódar	37.84139859	-3.35042356	Jaén	Andalucía
ALEA	J404	Larva	37.75901292	-3.20142352	Jaén	Andalucía
ALEA	J500	Huelma	37.65066057	-3.4610967	Jaén	Andalucía
ALEA	J501	Alcaudete	37.59013356	-4.08750989	Jaén	Andalucía
ALEA	J502	Valdepeñas de Jaén	37.59079444	-3.81968511	Jaén	Andalucía
ALEA	J503	Noalejo	37.52893667	-3.65363388	Jaén	Andalucía
ALEA	J504	Alcalá la Real	37.45979131	-3.92944941	Jaén	Andalucía
ALEA	J600	Pozo Alcón	37.7031406	-2.9424382	Jaén	Andalucía
ALEA	MA100	Sierra de Yeguas	37.1240068	-4.86861331	Málaga	Andalucía
ALEA	MA101	Teba	36.98132441	-4.92158172	Málaga	Andalucía
ALEA	MA102	Cañete la Real	36.95081213	-5.02326403	Málaga	Andalucía
ALEA	MA200	Alameda	37.2094587	-4.66026922	Málaga	Andalucía
ALEA	MA201	Villanueva de Algaidas	37.18660129	-4.45078097	Málaga	Andalucía
ALEA	MA202	Villanueva del Trabuco	37.02928696	-4.33741698	Málaga	Andalucía
ALEA	MA203	Antequera	37.0142215	-4.55804451	Málaga	Andalucía
ALEA	MA300	Ardales	36.87640909	-4.84547635	Málaga	Andalucía
ALEA	MA301	Ronda	36.73725905	-5.1654186	Málaga	Andalucía
ALEA	MA302	Yunquera	36.73128747	-4.92100984	Málaga	Andalucía
ALEA	MA303	Atajate	36.64036602	-5.24535471	Málaga	Andalucía
ALEA	MA304	Igualeja	36.63082475	-5.12172092	Málaga	Andalucía
ALEA	MA400	Valle de Abdalajís	36.9318143	-4.6855337	Málaga	Andalucía
ALEA	MA401	Riogordo	36.91580161	-4.29359462	Málaga	Andalucía
ALEA	MA402	Salares	36.85425695	-4.02418886	Málaga	Andalucía
ALEA	MA403	Almogía	36.82473079	-4.54115435	Málaga	Andalucía
ALEA	MA404	Benamocarra	36.79007301	-4.15992356	Málaga	Andalucía
ALEA	MA405	Nerja	36.74484684	-3.87667655	Málaga	Andalucía
ALEA	MA406	Málaga	36.72034267	-4.41997511	Málaga	Andalucía
ALEA	MA407	Cártama	36.7124861	-4.6350901	Málaga	Andalucía
ALEA	MA408	Coín	36.65987005	-4.75958685	Málaga	Andalucía
ALEA	MA500	Jubrique	36.56447517	-5.2150682	Málaga	Andalucía
ALEA	MA501	Benahavís	36.52379908	-5.04654321	Málaga	Andalucía
ALEA	MA502	Gaucín	36.51729026	-5.3148786	Málaga	Andalucía
ALEA	MA503	Estepona	36.42657668	-5.1463572	Málaga	Andalucía
ALEA	MA600	Mijas	36.59339039	-4.63902803	Málaga	Andalucía
ALEA	SE100	Guadalcanal	38.09225368	-5.8214626	Sevilla	Andalucía
ALEA	SE101	El Real de la Jara	37.95068934	-6.15594208	Sevilla	Andalucía
ALEA	SE102	El Pedroso	37.84258191	-5.76365409	Sevilla	Andalucía
ALEA	SE200	Las Navas de la Concepción	37.9324543	-5.5351694	Sevilla	Andalucía
ALEA	SE201	La Puebla de los Infantes	37.77879083	-5.38773209	Sevilla	Andalucía
ALEA	SE300	Castilblanco de los Arroyos	37.67485787	-5.98933717	Sevilla	Andalucía
ALEA	SE301	El Madroño	37.645898	-6.51247314	Sevilla	Andalucía
ALEA	SE302	El Garrobo	37.62513181	-6.17300738	Sevilla	Andalucía
ALEA	SE303	Alcolea del Río	37.61469683	-5.67165417	Sevilla	Andalucía
ALEA	SE304	Burguillos	37.58682997	-5.96677775	Sevilla	Andalucía
ALEA	SE305	Aznalcóllar	37.52281812	-6.26869637	Sevilla	Andalucía
ALEA	SE306	Olivares	37.4183665	-6.15621373	Sevilla	Andalucía
ALEA	SE307	Sevilla	37.38620512	-5.99251368	Sevilla	Andalucía
ALEA	SE308	El Viso del Alcor	37.3893384	-5.7379968	Sevilla	Andalucía
ALEA	SE309	Bollullos de la Mitación	37.34067672	-6.13871172	Sevilla	Andalucía
ALEA	SE400	La Campana	37.56551326	-5.42510324	Sevilla	Andalucía
ALEA	SE401	Écija	37.54077247	-5.07543598	Sevilla	Andalucía
ALEA	SE402	Carmona	37.47265463	-5.63324752	Sevilla	Andalucía
ALEA	SE403	Marinaleda	37.37115941	-4.96269072	Sevilla	Andalucía
ALEA	SE404	Lantejuela	37.353138	-5.240433	Sevilla	Andalucía
ALEA	SE405	Casariche	37.29540105	-4.75917554	Sevilla	Andalucía
ALEA	SE406	Paradas	37.28989484	-5.49618766	Sevilla	Andalucía
ALEA	SE500	Puebla del Río	37.2681504	-6.2073407	Sevilla	Andalucía
ALEA	SE501	Los Palacios y Villafranca	37.1630944	-5.943312	Sevilla	Andalucía
ALEA	SE502	Los Molares	37.15558787	-5.71962007	Sevilla	Andalucía
ALEA	SE503	Cabezas de San Juan	36.9863816	-6.0707864	Sevilla	Andalucía
ALEA	SE600	La Puebla de Cazalla	37.22272096	-5.30648646	Sevilla	Andalucía
ALEA	SE601	Morón de la Frontera	37.12022462	-5.44898927	Sevilla	Andalucía
ALEA	SE602	Los Corrales	37.09724247	-4.9827313	Sevilla	Andalucía
ALEA	SE603	Pruna	36.97277038	-5.22174386	Sevilla	Andalucía
ALEARN	BU400	Bugedo	42.649167	-3.017778	Burgos	Castilla León
ALEARN	CS300	Arañuel	40.0711	-0.4817952	Castellón	Valencia
ALEARN	CS301	Segorbe	39.85328	-0.4849939	Castellón	Valencia
ALEARN	CS302	Bejís	39.91087	-0.7038683	Castellón	Valencia
ALEARN	CU200	Valdemeca	40.22374	-1.741087	Cuenca	Castilla La Mancha
ALEARN	CU400	Santa Cruz de Moya	39.95631	-1.258873	Cuenca	Castilla La Mancha
ALEARN	GU200	Tortuera	40.9715	-1.798782	Guadalajara	Castilla La Mancha
ALEARN	HU100	Sallent de Gállego	42.77204	-0.3347842	Huesca	Aragón
ALEARN	HU101	Ansó	42.75754	-0.8281171	Huesca	Aragón
ALEARN	HU102	Echo	42.738889	-0.750278	Huesca	Aragón
ALEARN	HU103	Canfranc	42.71557	-0.5256487	Huesca	Aragón
ALEARN	HU104	Aragüés del Puerto	42.70673	-0.6700809	Huesca	Aragón
ALEARN	HU105	Berdún	42.603333	-0.858611	Huesca	Aragón
ALEARN	HU106	Broto	42.60481	-0.1235453	Huesca	Aragón
ALEARN	HU107	Jaca	42.57101	-0.5494531	Huesca	Aragón
ALEARN	HU108	Bailo	42.51	-0.8113827	Huesca	Aragón
ALEARN	HU109	Yebra de Basa	42.48631	-0.2820295	Huesca	Aragón
ALEARN	HU110	Lasieso	42.4239	-0.436542	Huesca	Aragón
ALEARN	HU111	Laguarta	42.41392	-0.119137	Huesca	Aragón
ALEARN	HU112	Agüero	42.35485	-0.7945753	Huesca	Aragón
ALEARN	HU200	Bielsa	42.6338	0.2184766	Huesca	Aragón
ALEARN	HU201	Benasque	42.60514	0.5239731	Huesca	Aragón
ALEARN	HU202	Gistaín	42.59116	0.3360597	Huesca	Aragón
ALEARN	HU203	Fanlo	42.58699	-0.0211814	Huesca	Aragón
ALEARN	HU204	Laspuña	42.50342	0.1536913	Huesca	Aragón
ALEARN	HU205	Noales	42.458579	0.662779	Huesca	Aragón
ALEARN	HU206	Aínsa	42.417222	0.1375	Huesca	Aragón
ALEARN	HU207	Campo	42.40875	0.3940125	Huesca	Aragón
ALEARN	HU300	Bolea	42.2603	-0.551389	Huesca	Aragón
ALEARN	HU301	Huesca	42.1401	-0.408898	Huesca	Aragón
ALEARN	HU302	Angüés	42.11126	-0.153561	Huesca	Aragón
ALEARN	HU303	Almudévar	42.03736	-0.5796334	Huesca	Aragón
ALEARN	HU304	Aberuela de Tubo	41.909444	0.213056	Huesca	Aragón
ALEARN	HU305	Robres	41.86637	-0.4609118	Huesca	Aragón
ALEARN	HU400	Santaliestra y San Quílez	42.306944	0.364444	Huesca	Aragón
ALEARN	HU401	La Puebla de Roda	42.302778000000004	0.542222	Huesca	Aragón
ALEARN	HU402	Arén	42.25887	0.7209243	Huesca	Aragón
ALEARN	HU403	La Puebla de Castro	42.144444	0.2875	Huesca	Aragón
ALEARN	HU404	Tolva	42.11551	0.56399	Huesca	Aragón
ALEARN	HU405	Pozán de Vero	42.08028	0.0336244	Huesca	Aragón
ALEARN	HU406	Azanuy	41.9726	0.31096	Huesca	Aragón
ALEARN	HU407	Pueyo	42.56591	-1.647855	Huesca	Aragón
ALEARN	HU408	Albelda	41.86542	0.4611521	Huesca	Aragón
ALEARN	HU500	Pallaruelo de Monegros	41.704722	0.208889	Huesca	Aragón
ALEARN	HU600	Santalecina	41.779444	0.115556	Huesca	Aragón
ALEARN	HU601	Chalamera	41.66556	0.1619226	Huesca	Aragón
ALEARN	HU602	Fraga	41.52243	0.3489263	Huesca	Aragón
ALEARN	HU603	Candasnos	41.502087	0.062167	Huesca	Aragón
ALEARN	LO100	Casalarreina	42.54792	-2.913199	Logroño	La Rioja
ALEARN	LO101	San Asensio	42.49755	-2.748897	Logroño	La Rioja
ALEARN	LO102	Tormantos	42.49433	-3.074003	Logroño	La Rioja
ALEARN	LO103	Logroño	42.46577	-2.449995	Logroño	La Rioja
ALEARN	LO300	Alesanco	42.41421	-2.8169	Logroño	La Rioja
ALEARN	LO301	Albelda	41.86542	0.4611521	Logroño	La Rioja
ALEARN	LO302	Valgañón	42.31764	-3.06729	Logroño	La Rioja
ALEARN	LO303	Tobía	42.298056	-2.815278	Logroño	La Rioja
ALEARN	LO304	Torrecilla en Cameros	42.256111	-2.630278	Logroño	La Rioja
ALEARN	LO305	San Román de Cameros	42.232222	-2.473889	Logroño	La Rioja
ALEARN	LO400	Andosilla	42.37699	-1.942034	Logroño	La Rioja
ALEARN	LO401	Galilea	42.34824	-2.235826	Logroño	La Rioja
ALEARN	LO500	Canales	42.141111	-3.024167	Logroño	La Rioja
ALEARN	LO501	Viniegra de Arriba	42.09575	-2.834686	Logroño	La Rioja
ALEARN	LO502	Lumbreras	42.105	-2.62399	Logroño	La Rioja
ALEARN	LO600	Autol	42.21553	-2.006565	Logroño	La Rioja
ALEARN	LO601	Herce	42.214167	-2.164722	Logroño	La Rioja
ALEARN	LO602	Alfaro	42.17858	-1.749326	Logroño	La Rioja
ALEARN	LO603	Enciso	42.14893	-2.269399	Logroño	La Rioja
